ticker,exchange,assetType,priceCurrency,startDate,endDate
002006,SHE,Stock,CNY,2007-01-04,2017-05-19
002007,SHE,Stock,CNY,2007-01-04,2017-08-23
002008,SHE,Stock,CNY,2007-01-04,2017-08-23
002009,SHE,Stock,CNY,2007-01-04,2017-08-23
002010,SHE,Stock,CNY,2007-01-04,2017-08-23
002011,SHE,Stock,CNY,2007-01-04,2017-08-23
002012,SHE,Stock,CNY,2017-01-03,2017-04-19
002013,SHE,Stock,CNY,2007-01-04,2017-08-23
002014,SHE,Stock,CNY,2007-01-04,2017-08-23
002015,SHE,Stock,CNY,2007-01-04,2017-07-28
002016,SHE,Stock,CNY,2007-01-04,2017-08-23
002017,SHE,Stock,CNY,2007-01-04,2017-08-23
002018,SHE,Stock,CNY,2007-01-04,2017-08-23
002019,SHE,Stock,CNY,2017-01-03,2017-08-23
002020,SHE,Stock,CNY,2007-01-04,2017-08-23
002021,SHE,Stock,CNY,2007-01-04,2017-08-23
002022,SHE,Stock,CNY,2007-01-04,2017-08-23
002023,SHE,Stock,CNY,2007-01-04,2017-08-23
002024,SHE,Stock,CNY,2007-01-04,2017-08-23
002025,SHE,Stock,CNY,2007-01-04,2017-08-23
002026,SHE,Stock,CNY,2007-01-04,2017-08-23
002027,SHE,Stock,CNY,2007-01-04,2017-08-23
002028,SHE,Stock,CNY,2007-01-04,2017-08-23
002029,SHE,Stock,CNY,2007-01-04,2017-08-23
002030,SHE,Stock,CNY,2007-01-04,2017-08-23
002031,SHE,Stock,CNY,2007-01-04,2017-08-23
002032,SHE,Stock,CNY,2017-01-03,2017-08-23
002033,SHE,Stock,CNY,2007-01-04,2017-08-23
002034,SHE,Stock,CNY,2007-01-04,2017-08-23
002035,SHE,Stock,CNY,2007-01-04,2017-08-23
002036,SHE,Stock,CNY,2007-01-04,2017-08-23
002037,SHE,Stock,CNY,2007-01-04,2017-08-23
002038,SHE,Stock,CNY,2007-01-04,2017-08-23
002039,SHE,Stock,CNY,2007-01-04,2017-08-23
002040,SHE,Stock,CNY,2007-01-04,2017-08-23
002041,SHE,Stock,CNY,2007-01-04,2017-08-23
002042,SHE,Stock,CNY,2007-01-04,2017-08-23
002043,SHE,Stock,CNY,2007-01-04,2017-08-23
002044,SHE,Stock,CNY,2007-01-04,2017-08-23
002045,SHE,Stock,CNY,2007-01-04,2017-08-23
002046,SHE,Stock,CNY,2007-01-04,2017-08-23
002047,SHE,Stock,CNY,2007-01-04,2017-08-23
002048,SHE,Stock,CNY,2007-01-04,2017-08-23
002049,SHE,Stock,CNY,2007-01-04,2017-08-23
002050,SHE,Stock,CNY,2007-01-04,2017-08-23
002051,SHE,Stock,CNY,2007-01-04,2017-08-23
002052,SHE,Stock,CNY,2007-01-04,2017-08-23
002053,SHE,Stock,CNY,2007-01-04,2017-07-05
002054,SHE,Stock,CNY,2007-01-04,2017-08-23
002055,SHE,Stock,CNY,2007-01-04,2017-08-23
002056,SHE,Stock,CNY,2007-01-04,2017-08-23
002057,SHE,Stock,CNY,2007-01-04,2017-08-23
002058,SHE,Stock,CNY,2007-01-04,2017-08-09
002059,SHE,Stock,CNY,2007-01-04,2017-08-23
002060,SHE,Stock,CNY,2007-01-04,2017-08-23
002061,SHE,Stock,CNY,2007-01-04,2017-08-23
002062,SHE,Stock,CNY,2007-01-04,2017-08-23
002063,SHE,Stock,CNY,2007-01-04,2017-08-23
002064,SHE,Stock,CNY,2007-01-04,2017-08-23
002065,SHE,Stock,CNY,2007-01-04,2017-08-23
002066,SHE,Stock,CNY,2007-01-04,2017-08-23
002067,SHE,Stock,CNY,2007-01-04,2017-08-23
002068,SHE,Stock,CNY,2007-01-04,2017-08-23
002069,SHE,Stock,CNY,2007-01-04,2017-08-23
002070,SHE,Stock,CNY,2007-01-04,2017-04-28
002071,SHE,Stock,CNY,2007-01-04,2017-08-23
002072,SHE,Stock,CNY,2007-01-04,2017-08-23
002073,SHE,Stock,CNY,2007-01-04,2017-08-23
002074,SHE,Stock,CNY,2007-01-04,2017-08-23
002075,SHE,Stock,CNY,2007-01-04,2016-09-14
002076,SHE,Stock,CNY,2007-01-04,2017-03-17
002077,SHE,Stock,CNY,2007-01-04,2017-08-23
002078,SHE,Stock,CNY,2007-01-04,2017-08-23
002079,SHE,Stock,CNY,2007-01-04,2017-08-23
002080,SHE,Stock,CNY,2007-01-04,2017-08-23
002081,SHE,Stock,CNY,2007-01-04,2017-08-23
002082,SHE,Stock,CNY,2007-01-04,2017-08-23
002083,SHE,Stock,CNY,2007-01-04,2017-08-23
002084,SHE,Stock,CNY,2007-01-04,2017-08-23
002085,SHE,Stock,CNY,2017-01-03,2017-08-23
002086,SHE,Stock,CNY,2007-01-04,2017-08-23
002087,SHE,Stock,CNY,2007-01-04,2017-08-23
002088,SHE,Stock,CNY,2007-01-04,2017-08-23
002089,SHE,Stock,CNY,2007-01-04,2017-08-23
002090,SHE,Stock,CNY,2007-01-04,2017-08-23
002091,SHE,Stock,CNY,2007-01-04,2017-08-23
002092,SHE,Stock,CNY,2007-01-04,2017-08-23
002093,SHE,Stock,CNY,2007-01-04,2017-08-23
002094,SHE,Stock,CNY,2007-01-04,2017-08-23
002095,SHE,Stock,CNY,2007-01-04,2017-08-23
002096,SHE,Stock,CNY,2007-01-04,2017-08-23
002097,SHE,Stock,CNY,2007-01-04,2017-08-23
002098,SHE,Stock,CNY,2007-01-04,2017-08-23
002099,SHE,Stock,CNY,2007-01-04,2017-08-23
002100,SHE,Stock,CNY,2007-01-04,2017-08-23
002101,SHE,Stock,CNY,2007-01-04,2017-08-23
002102,SHE,Stock,CNY,2007-01-04,2017-08-23
002103,SHE,Stock,CNY,2007-01-10,2017-08-23
002104,SHE,Stock,CNY,2007-01-10,2017-08-23
002105,SHE,Stock,CNY,2007-01-12,2017-08-23
002106,SHE,Stock,CNY,2007-01-12,2017-08-23
002107,SHE,Stock,CNY,2007-01-24,2017-08-23
002108,SHE,Stock,CNY,2007-01-24,2017-08-23
002109,SHE,Stock,CNY,2007-01-26,2017-08-23
002110,SHE,Stock,CNY,2007-01-26,2017-07-11
002111,SHE,Stock,CNY,2007-01-26,2017-08-23
002112,SHE,Stock,CNY,2007-02-08,2017-08-23
002113,SHE,Stock,CNY,2007-02-08,2017-08-23
002114,SHE,Stock,CNY,2007-02-15,2017-08-23
002115,SHE,Stock,CNY,2007-02-15,2017-08-23
002116,SHE,Stock,CNY,2007-02-15,2017-08-23
002117,SHE,Stock,CNY,2007-03-02,2017-08-23
002118,SHE,Stock,CNY,2007-03-02,2017-08-23
002119,SHE,Stock,CNY,2007-03-02,2017-08-23
002120,SHE,Stock,CNY,2007-03-06,2017-08-23
002121,SHE,Stock,CNY,2007-03-06,2017-08-23
002122,SHE,Stock,CNY,2007-03-28,2017-08-23
002123,SHE,Stock,CNY,2007-03-28,2017-08-23
002124,SHE,Stock,CNY,2007-04-03,2017-08-23
002125,SHE,Stock,CNY,2007-04-03,2017-08-23
002126,SHE,Stock,CNY,2007-04-18,2017-08-23
002127,SHE,Stock,CNY,2007-04-18,2017-08-23
002128,SHE,Stock,CNY,2007-04-18,2017-08-23
002129,SHE,Stock,CNY,2007-04-20,2016-04-22
002130,SHE,Stock,CNY,2007-04-20,2017-08-23
002131,SHE,Stock,CNY,2007-04-27,2017-08-23
002132,SHE,Stock,CNY,2007-04-27,2017-08-23
002133,SHE,Stock,CNY,2007-04-27,2017-08-23
002134,SHE,Stock,CNY,2007-05-16,2017-08-23
002135,SHE,Stock,CNY,2007-05-30,2017-08-23
002136,SHE,Stock,CNY,2007-05-30,2017-08-23
002137,SHE,Stock,CNY,2007-06-13,2017-08-23
002138,SHE,Stock,CNY,2007-06-13,2017-08-23
002139,SHE,Stock,CNY,2007-07-02,2017-08-23
002140,SHE,Stock,CNY,2007-07-12,2017-08-23
002141,SHE,Stock,CNY,2007-07-20,2017-04-28
002142,SHE,Stock,CNY,2007-07-19,2017-08-23
002143,SHE,Stock,CNY,2007-07-20,2017-04-17
002144,SHE,Stock,CNY,2007-08-03,2017-08-23
002145,SHE,Stock,CNY,2007-08-03,2017-08-23
002146,SHE,Stock,CNY,2007-08-10,2017-08-23
002147,SHE,Stock,CNY,2007-08-08,2017-08-23
002148,SHE,Stock,CNY,2007-08-10,2017-08-23
002149,SHE,Stock,CNY,2007-08-10,2017-08-23
002150,SHE,Stock,CNY,2007-08-10,2017-08-23
002151,SHE,Stock,CNY,2007-08-13,2017-08-23
002152,SHE,Stock,CNY,2007-08-13,2017-08-23
002153,SHE,Stock,CNY,2007-08-13,2017-08-23
002154,SHE,Stock,CNY,2007-08-16,2017-08-23
002155,SHE,Stock,CNY,2007-08-16,2017-08-23
002156,SHE,Stock,CNY,2007-08-16,2017-08-23
002157,SHE,Stock,CNY,2007-08-17,2017-08-23
002158,SHE,Stock,CNY,2007-08-17,2017-08-23
002159,SHE,Stock,CNY,2007-08-17,2017-08-23
002160,SHE,Stock,CNY,2007-08-21,2017-08-23
002161,SHE,Stock,CNY,2007-08-21,2017-08-23
002162,SHE,Stock,CNY,2007-08-23,2017-08-23
002163,SHE,Stock,CNY,2007-08-23,2017-08-23
002164,SHE,Stock,CNY,2007-08-23,2017-08-23
002165,SHE,Stock,CNY,2007-09-14,2017-08-23
002166,SHE,Stock,CNY,2007-09-14,2017-08-23
002167,SHE,Stock,CNY,2007-09-14,2017-08-23
002168,SHE,Stock,CNY,2007-09-19,2017-01-20
002169,SHE,Stock,CNY,2007-09-19,2017-08-23
002170,SHE,Stock,CNY,2007-09-19,2017-08-23
002171,SHE,Stock,CNY,2007-09-21,2017-08-23
002172,SHE,Stock,CNY,2007-09-21,2017-08-23
002173,SHE,Stock,CNY,2007-09-25,2017-08-23
002174,SHE,Stock,CNY,2007-09-25,2017-08-23
002175,SHE,Stock,CNY,2007-10-12,2017-08-23
002176,SHE,Stock,CNY,2007-10-12,2017-08-23
002177,SHE,Stock,CNY,2007-11-01,2017-08-23
002178,SHE,Stock,CNY,2007-11-01,2017-08-23
002179,SHE,Stock,CNY,2007-11-01,2017-08-23
002180,SHE,Stock,CNY,2007-11-13,2017-08-23
002181,SHE,Stock,CNY,2007-11-16,2017-08-23
002182,SHE,Stock,CNY,2007-11-13,2017-08-23
002183,SHE,Stock,CNY,2007-11-13,2017-08-04
002184,SHE,Stock,CNY,2007-11-16,2017-08-23
002185,SHE,Stock,CNY,2007-11-20,2017-08-23
002186,SHE,Stock,CNY,2007-11-20,2017-08-23
002187,SHE,Stock,CNY,2007-11-22,2017-08-23
002188,SHE,Stock,CNY,2007-11-22,2017-08-23
002189,SHE,Stock,CNY,2007-12-03,2017-08-23
002190,SHE,Stock,CNY,2007-12-03,2017-08-23
002191,SHE,Stock,CNY,2007-12-05,2017-08-23
002192,SHE,Stock,CNY,2007-12-05,2017-08-23
002193,SHE,Stock,CNY,2007-12-07,2017-08-23
002194,SHE,Stock,CNY,2007-12-07,2017-08-23
002195,SHE,Stock,CNY,2007-12-12,2017-08-23
002196,SHE,Stock,CNY,2007-12-12,2017-08-23
002197,SHE,Stock,CNY,2007-12-18,2017-08-23
002198,SHE,Stock,CNY,2007-12-18,2017-08-23
002199,SHE,Stock,CNY,2007-12-21,2017-08-23
002200,SHE,Stock,CNY,2007-12-21,2017-08-23
002201,SHE,Stock,CNY,2007-12-26,2017-08-23
002202,SHE,Stock,CNY,2007-12-26,2017-08-23
002203,SHE,Stock,CNY,2008-01-16,2017-08-23
002204,SHE,Stock,CNY,2008-01-16,2017-08-23
002205,SHE,Stock,CNY,2008-01-23,2017-08-23
002206,SHE,Stock,CNY,2008-01-23,2017-08-23
002207,SHE,Stock,CNY,2008-01-28,2017-08-23
002208,SHE,Stock,CNY,2008-01-28,2017-08-23
002209,SHE,Stock,CNY,2008-01-30,2017-08-23
002210,SHE,Stock,CNY,2008-04-24,2017-08-23
002211,SHE,Stock,CNY,2008-02-01,2017-08-23
002212,SHE,Stock,CNY,2008-02-01,2017-08-23
002213,SHE,Stock,CNY,2008-02-01,2017-08-23
002214,SHE,Stock,CNY,2008-02-18,2017-08-23
002215,SHE,Stock,CNY,2008-02-18,2017-08-23
002216,SHE,Stock,CNY,2008-02-20,2017-08-23
002217,SHE,Stock,CNY,2008-02-20,2017-08-23
002218,SHE,Stock,CNY,2008-02-28,2017-08-23
002219,SHE,Stock,CNY,2008-03-06,2017-08-23
002220,SHE,Stock,CNY,2008-02-28,2017-08-23
002221,SHE,Stock,CNY,2008-03-06,2017-08-23
002222,SHE,Stock,CNY,2008-03-19,2017-08-23
002223,SHE,Stock,CNY,2008-04-18,2017-08-23
002224,SHE,Stock,CNY,2008-04-28,2017-08-23
002225,SHE,Stock,CNY,2008-04-25,2017-08-23
002226,SHE,Stock,CNY,2008-05-06,2017-07-24
002227,SHE,Stock,CNY,2008-05-06,2017-08-23
002228,SHE,Stock,CNY,2008-05-08,2017-08-23
002229,SHE,Stock,CNY,2008-05-08,2017-08-23
002230,SHE,Stock,CNY,2008-05-12,2017-08-23
002231,SHE,Stock,CNY,2008-05-12,2017-08-23
002232,SHE,Stock,CNY,2008-05-09,2017-08-23
002233,SHE,Stock,CNY,2008-05-16,2017-08-23
002234,SHE,Stock,CNY,2008-05-16,2017-08-23
002235,SHE,Stock,CNY,2008-05-16,2017-08-23
002236,SHE,Stock,CNY,2008-05-20,2017-08-23
002237,SHE,Stock,CNY,2008-05-20,2017-08-23
002238,SHE,Stock,CNY,2008-05-26,2017-08-23
002239,SHE,Stock,CNY,2008-05-22,2017-08-23
002240,SHE,Stock,CNY,2008-05-23,2017-08-23
002241,SHE,Stock,CNY,2008-05-22,2017-08-23
002242,SHE,Stock,CNY,2008-05-28,2017-08-23
002243,SHE,Stock,CNY,2008-05-28,2017-08-23
002244,SHE,Stock,CNY,2008-05-29,2017-08-23
002245,SHE,Stock,CNY,2008-06-05,2017-08-23
002246,SHE,Stock,CNY,2008-06-05,2017-08-23
002247,SHE,Stock,CNY,2008-06-12,2017-08-23
002248,SHE,Stock,CNY,2008-06-12,2017-06-30
002249,SHE,Stock,CNY,2008-06-19,2017-08-23
002250,SHE,Stock,CNY,2008-06-19,2017-08-23
002251,SHE,Stock,CNY,2008-06-19,2017-08-23
002252,SHE,Stock,CNY,2008-06-23,2017-04-20
002253,SHE,Stock,CNY,2008-06-23,2017-08-23
002254,SHE,Stock,CNY,2008-06-25,2017-08-23
002255,SHE,Stock,CNY,2008-06-25,2017-08-23
002256,SHE,Stock,CNY,2008-06-25,2017-06-02
002258,SHE,Stock,CNY,2008-07-08,2017-08-23
002259,SHE,Stock,CNY,2008-07-16,2017-08-23
002260,SHE,Stock,CNY,2008-07-16,2016-12-02
002261,SHE,Stock,CNY,2008-07-23,2017-08-23
002262,SHE,Stock,CNY,2008-07-23,2017-08-23
002263,SHE,Stock,CNY,2008-07-28,2017-04-21
002264,SHE,Stock,CNY,2008-07-31,2017-05-09
002265,SHE,Stock,CNY,2008-08-06,2017-08-23
002266,SHE,Stock,CNY,2008-08-06,2017-08-23
002267,SHE,Stock,CNY,2008-08-13,2017-08-23
002268,SHE,Stock,CNY,2008-08-11,2017-08-23
002269,SHE,Stock,CNY,2008-08-28,2017-08-23
002270,SHE,Stock,CNY,2008-09-05,2017-08-23
002271,SHE,Stock,CNY,2008-09-10,2017-08-23
002272,SHE,Stock,CNY,2008-09-22,2017-08-23
002273,SHE,Stock,CNY,2008-09-22,2017-08-23
002274,SHE,Stock,CNY,2008-09-25,2017-08-23
002275,SHE,Stock,CNY,2009-07-10,2017-08-23
002276,SHE,Stock,CNY,2009-07-10,2017-08-23
002277,SHE,Stock,CNY,2009-07-17,2017-08-23
002278,SHE,Stock,CNY,2009-08-11,2017-08-23
002279,SHE,Stock,CNY,2009-08-11,2017-08-23
002280,SHE,Stock,CNY,2009-08-21,2017-08-23
002281,SHE,Stock,CNY,2009-08-21,2017-08-23
002282,SHE,Stock,CNY,2009-08-21,2017-08-23
002283,SHE,Stock,CNY,2009-08-21,2017-08-23
002284,SHE,Stock,CNY,2009-08-28,2017-08-23
002285,SHE,Stock,CNY,2017-01-03,2017-08-23
002286,SHE,Stock,CNY,2009-08-28,2017-08-23
002287,SHE,Stock,CNY,2009-08-28,2017-08-23
002288,SHE,Stock,CNY,2009-09-03,2017-08-23
002289,SHE,Stock,CNY,2009-09-03,2017-07-14
002290,SHE,Stock,CNY,2017-01-03,2017-08-23
002291,SHE,Stock,CNY,2009-09-03,2017-08-23
002292,SHE,Stock,CNY,2009-09-10,2017-08-23
002293,SHE,Stock,CNY,2009-09-10,2017-08-23
002294,SHE,Stock,CNY,2017-01-03,2017-08-23
002295,SHE,Stock,CNY,2017-01-03,2017-08-23
002296,SHE,Stock,CNY,2009-09-29,2017-08-23
002297,SHE,Stock,CNY,2009-09-29,2017-08-23
002298,SHE,Stock,CNY,2017-01-03,2017-08-23
002299,SHE,Stock,CNY,2009-10-21,2017-08-23
002300,SHE,Stock,CNY,2009-10-21,2017-08-23
002301,SHE,Stock,CNY,2009-10-21,2017-08-23
002302,SHE,Stock,CNY,2009-11-03,2017-08-23
002303,SHE,Stock,CNY,2009-11-03,2017-08-23
002304,SHE,Stock,CNY,2009-11-06,2017-08-23
002305,SHE,Stock,CNY,2017-01-03,2017-08-23
002306,SHE,Stock,CNY,2009-11-11,2017-08-23
002307,SHE,Stock,CNY,2009-11-11,2017-08-23
002308,SHE,Stock,CNY,2017-01-03,2017-08-23
002309,SHE,Stock,CNY,2009-11-27,2017-08-23
002310,SHE,Stock,CNY,2017-01-03,2017-08-23
002311,SHE,Stock,CNY,2009-11-27,2017-08-23
002312,SHE,Stock,CNY,2017-01-03,2017-08-23
002313,SHE,Stock,CNY,2009-12-03,2017-08-23
002314,SHE,Stock,CNY,2017-01-03,2017-08-23
002315,SHE,Stock,CNY,2009-12-09,2017-08-23
002316,SHE,Stock,CNY,2009-12-09,2017-08-23
002317,SHE,Stock,CNY,2009-12-11,2017-08-23
002318,SHE,Stock,CNY,2009-12-11,2017-08-23
002319,SHE,Stock,CNY,2009-12-11,2017-08-23
002320,SHE,Stock,CNY,2009-12-16,2017-08-23
002321,SHE,Stock,CNY,2009-12-16,2017-08-23
002322,SHE,Stock,CNY,2009-12-18,2017-08-23
002323,SHE,Stock,CNY,2009-12-18,2017-08-23
002324,SHE,Stock,CNY,2009-12-18,2017-08-23
002325,SHE,Stock,CNY,2009-12-22,2017-08-23
002326,SHE,Stock,CNY,2009-12-22,2017-08-23
002327,SHE,Stock,CNY,2009-12-30,2017-08-23
002328,SHE,Stock,CNY,2009-12-30,2017-08-23
002329,SHE,Stock,CNY,2010-01-06,2017-08-23
002330,SHE,Stock,CNY,2010-01-06,2017-08-23
002331,SHE,Stock,CNY,2010-01-06,2017-04-28
002332,SHE,Stock,CNY,2010-01-12,2017-08-23
002333,SHE,Stock,CNY,2010-01-12,2017-08-23
002334,SHE,Stock,CNY,2010-01-13,2017-08-23
002335,SHE,Stock,CNY,2010-01-13,2017-08-23
002336,SHE,Stock,CNY,2010-01-13,2017-08-23
002337,SHE,Stock,CNY,2010-01-15,2017-08-23
002338,SHE,Stock,CNY,2010-01-15,2017-08-23
002339,SHE,Stock,CNY,2010-01-22,2017-08-23
002340,SHE,Stock,CNY,2010-01-22,2017-08-23
002341,SHE,Stock,CNY,2010-01-22,2017-08-23
002342,SHE,Stock,CNY,2010-01-26,2017-08-23
002343,SHE,Stock,CNY,2010-01-26,2017-08-23
002344,SHE,Stock,CNY,2010-01-26,2017-08-23
002345,SHE,Stock,CNY,2010-01-28,2017-08-23
002346,SHE,Stock,CNY,2010-01-28,2017-08-23
002347,SHE,Stock,CNY,2010-01-28,2017-08-23
002348,SHE,Stock,CNY,2010-02-03,2017-08-23
002349,SHE,Stock,CNY,2010-02-03,2017-08-23
002350,SHE,Stock,CNY,2010-02-03,2017-08-23
002351,SHE,Stock,CNY,2010-02-05,2017-08-23
002352,SHE,Stock,CNY,2010-02-05,2017-08-23
002353,SHE,Stock,CNY,2010-02-05,2017-08-23
002354,SHE,Stock,CNY,2010-02-09,2017-08-23
002355,SHE,Stock,CNY,2010-02-09,2017-08-23
002356,SHE,Stock,CNY,2010-02-09,2017-06-13
002357,SHE,Stock,CNY,2010-02-10,2017-08-23
002358,SHE,Stock,CNY,2010-02-10,2017-08-23
002359,SHE,Stock,CNY,2017-01-03,2017-08-23
002360,SHE,Stock,CNY,2010-03-03,2017-08-23
002361,SHE,Stock,CNY,2010-03-03,2017-08-23
002362,SHE,Stock,CNY,2010-03-03,2017-08-23
002363,SHE,Stock,CNY,2010-03-05,2017-08-23
002364,SHE,Stock,CNY,2010-03-05,2017-08-23
002365,SHE,Stock,CNY,2010-03-05,2017-08-23
002366,SHE,Stock,CNY,2010-03-12,2017-08-23
002367,SHE,Stock,CNY,2010-03-12,2017-08-23
002368,SHE,Stock,CNY,2010-03-12,2017-08-23
002369,SHE,Stock,CNY,2010-03-16,2017-08-23
002370,SHE,Stock,CNY,2010-03-16,2017-08-23
002371,SHE,Stock,CNY,2010-03-16,2017-08-23
002372,SHE,Stock,CNY,2010-03-19,2017-08-23
002373,SHE,Stock,CNY,2010-03-19,2017-08-18
002374,SHE,Stock,CNY,2010-03-19,2017-08-23
002375,SHE,Stock,CNY,2010-03-23,2017-08-23
002376,SHE,Stock,CNY,2010-03-23,2017-08-23
002377,SHE,Stock,CNY,2010-03-23,2017-08-23
002378,SHE,Stock,CNY,2010-03-31,2017-08-23
002379,SHE,Stock,CNY,2010-03-31,2017-08-23
002380,SHE,Stock,CNY,2010-03-31,2017-08-23
002381,SHE,Stock,CNY,2010-04-02,2017-08-23
002382,SHE,Stock,CNY,2010-04-02,2017-07-21
002383,SHE,Stock,CNY,2010-04-02,2017-08-23
002384,SHE,Stock,CNY,2010-04-09,2017-08-23
002385,SHE,Stock,CNY,2010-04-09,2017-08-23
002386,SHE,Stock,CNY,2010-04-09,2017-08-23
002387,SHE,Stock,CNY,2010-04-13,2017-08-23
002388,SHE,Stock,CNY,2010-04-13,2017-08-23
002389,SHE,Stock,CNY,2010-04-13,2017-08-23
002390,SHE,Stock,CNY,2010-04-16,2017-08-23
002391,SHE,Stock,CNY,2010-04-16,2017-08-23
002392,SHE,Stock,CNY,2010-04-23,2017-08-23
002393,SHE,Stock,CNY,2010-04-23,2017-08-23
002394,SHE,Stock,CNY,2010-04-23,2017-08-23
002395,SHE,Stock,CNY,2010-04-29,2017-08-23
002396,SHE,Stock,CNY,2010-06-23,2017-08-23
002397,SHE,Stock,CNY,2010-04-29,2017-08-23
002398,SHE,Stock,CNY,2010-05-06,2017-08-23
002399,SHE,Stock,CNY,2010-05-06,2017-04-27
002400,SHE,Stock,CNY,2010-05-06,2017-08-23
002401,SHE,Stock,CNY,2010-05-06,2017-08-23
002402,SHE,Stock,CNY,2010-05-11,2017-08-23
002403,SHE,Stock,CNY,2010-05-11,2017-08-23
002404,SHE,Stock,CNY,2010-05-11,2017-08-23
002405,SHE,Stock,CNY,2010-05-18,2017-08-23
002406,SHE,Stock,CNY,2010-05-18,2017-08-23
002407,SHE,Stock,CNY,2010-05-18,2017-08-23
002408,SHE,Stock,CNY,2010-05-18,2017-08-23
002409,SHE,Stock,CNY,2010-05-25,2017-04-21
002410,SHE,Stock,CNY,2010-05-25,2017-08-23
002411,SHE,Stock,CNY,2010-05-25,2017-08-23
002412,SHE,Stock,CNY,2010-05-25,2017-08-23
002413,SHE,Stock,CNY,2010-05-28,2017-08-23
002414,SHE,Stock,CNY,2010-07-16,2017-08-23
002415,SHE,Stock,CNY,2010-05-28,2017-08-23
002416,SHE,Stock,CNY,2010-05-28,2017-08-23
002417,SHE,Stock,CNY,2010-06-01,2017-08-23
002418,SHE,Stock,CNY,2010-06-01,2017-08-23
002419,SHE,Stock,CNY,2010-06-01,2017-08-23
002420,SHE,Stock,CNY,2010-06-01,2017-08-23
002421,SHE,Stock,CNY,2010-06-03,2017-08-23
002422,SHE,Stock,CNY,2010-06-03,2017-08-23
002423,SHE,Stock,CNY,2010-06-03,2017-08-23
002424,SHE,Stock,CNY,2010-06-03,2017-08-23
002425,SHE,Stock,CNY,2010-06-08,2017-08-23
002426,SHE,Stock,CNY,2010-06-08,2017-01-13
002427,SHE,Stock,CNY,2010-06-08,2017-08-23
002428,SHE,Stock,CNY,2010-06-08,2017-08-23
002429,SHE,Stock,CNY,2010-06-10,2017-08-23
002430,SHE,Stock,CNY,2010-06-10,2017-08-23
002431,SHE,Stock,CNY,2010-06-10,2017-08-23
002432,SHE,Stock,CNY,2010-06-10,2017-08-23
002433,SHE,Stock,CNY,2010-06-18,2017-08-23
002434,SHE,Stock,CNY,2010-06-18,2017-08-23
002435,SHE,Stock,CNY,2010-06-18,2017-08-23
002436,SHE,Stock,CNY,2010-06-21,2017-08-23
002437,SHE,Stock,CNY,2010-06-23,2017-08-23
002438,SHE,Stock,CNY,2017-01-03,2017-08-23
002439,SHE,Stock,CNY,2010-06-23,2017-08-23
002440,SHE,Stock,CNY,2010-07-06,2017-08-23
002441,SHE,Stock,CNY,2010-07-06,2017-08-23
002442,SHE,Stock,CNY,2010-07-06,2017-05-12
002443,SHE,Stock,CNY,2010-07-06,2017-08-23
002444,SHE,Stock,CNY,2010-07-13,2017-08-23
002445,SHE,Stock,CNY,2010-07-13,2017-08-23
002446,SHE,Stock,CNY,2017-01-03,2017-08-23
002447,SHE,Stock,CNY,2010-07-13,2017-04-28
002448,SHE,Stock,CNY,2010-07-19,2017-08-23
002449,SHE,Stock,CNY,2010-07-16,2017-08-23
002450,SHE,Stock,CNY,2010-07-16,2017-08-04
002451,SHE,Stock,CNY,2010-07-20,2017-08-23
002452,SHE,Stock,CNY,2010-07-20,2017-08-23
002453,SHE,Stock,CNY,2010-07-20,2017-08-23
002454,SHE,Stock,CNY,2010-07-20,2017-08-23
002455,SHE,Stock,CNY,2010-08-03,2017-08-23
002456,SHE,Stock,CNY,2010-08-03,2017-08-23
002457,SHE,Stock,CNY,2010-08-03,2017-08-23
002458,SHE,Stock,CNY,2010-08-10,2017-08-23
002459,SHE,Stock,CNY,2010-08-10,2017-08-23
002460,SHE,Stock,CNY,2010-08-10,2017-08-22
002461,SHE,Stock,CNY,2010-08-18,2017-08-23
002462,SHE,Stock,CNY,2010-08-18,2017-08-23
002463,SHE,Stock,CNY,2010-08-18,2017-08-23
002464,SHE,Stock,CNY,2010-09-01,2017-08-23
002465,SHE,Stock,CNY,2010-08-31,2017-08-23
002466,SHE,Stock,CNY,2010-08-31,2017-08-23
002467,SHE,Stock,CNY,2017-01-03,2017-08-23
002468,SHE,Stock,CNY,2010-09-08,2017-08-23
002469,SHE,Stock,CNY,2010-09-08,2017-08-23
002470,SHE,Stock,CNY,2010-09-08,2017-08-23
002471,SHE,Stock,CNY,2010-09-10,2017-08-23
002472,SHE,Stock,CNY,2010-09-10,2017-08-23
002473,SHE,Stock,CNY,2010-09-10,2017-04-27
002474,SHE,Stock,CNY,2010-09-15,2017-08-23
002475,SHE,Stock,CNY,2010-09-15,2017-08-23
002476,SHE,Stock,CNY,2010-09-15,2017-08-23
002477,SHE,Stock,CNY,2010-09-15,2017-08-23
002478,SHE,Stock,CNY,2010-09-21,2017-08-23
002479,SHE,Stock,CNY,2010-09-21,2017-08-23
002480,SHE,Stock,CNY,2010-09-21,2017-08-23
002481,SHE,Stock,CNY,2010-09-21,2017-08-23
002482,SHE,Stock,CNY,2010-09-29,2017-08-23
002483,SHE,Stock,CNY,2010-09-29,2017-08-23
002484,SHE,Stock,CNY,2010-09-29,2017-08-23
002485,SHE,Stock,CNY,2010-10-15,2017-08-23
002486,SHE,Stock,CNY,2010-10-15,2017-02-27
002487,SHE,Stock,CNY,2010-10-15,2017-08-23
